id;reputation;expert;questions;countQuestionsAnswered;avgQuestionsDownVote;stdQuestionsDownVote;varQuestionsDownVote;minQuestionsDownVote;maxQuestionsDownVote;sumQuestionsDownVote;avgQuestionsUpVote;stdQuestionsUpVote;varQuestionsUpVote;minQuestionsUpVote;maxQuestionsUpVote;sumQuestionsUpVote;avgQuestionsViewCount;stdQuestionsViewCount;varQuestionsViewCount;minQuestionsViewCount;maxQuestionsViewCount;sumQuestionsViewCount;avgQuestionsScore;stdQuestionsScore;varQuestionsScore;minQuestionsScore;maxQuestionsScore;sumQuestionsScore;avgQuestionsAnswerCount;stdQuestionsAnswerCount;varQuestionsAnswerCount;minQuestionsAnswerCount;maxQuestionsAnswerCount;sumQuestionsAnswerCount;minQuestionsCreationDate;maxQuestionsCreationDate;minQuestionsLastActivityDate;maxQuestionsLastActivityDate;avgQuestionsTitleChar;stdQuestionsTitleChar;varQuestionsTitleChar;minQuestionsTitleChar;maxQuestionsTitleChar;sumQuestionsTitleChar;avgQuestionsBodyChar;stdQuestionsBodyChar;varQuestionsBodyChar;minQuestionsBodyChar;maxQuestionsBodyChar;sumQuestionsBodyChar;avgAnswersDownVote;stdAnswersDownVote;varAnswersDownVote;minAnswersDownVote;maxAnswersDownVote;sumAnswersDownVote;avgAnswersUpVote;stdAnswersUpVote;varAnswersUpVote;minAnswersUpVote;maxAnswersUpVote;sumAnswersUpVote;avgAnswersScore;stdAnswersScore;varAnswersScore;minAnswersScore;maxAnswersScore;sumAnswersScore;minAnswersCreationDate;maxAnswersCreationDate;minAnswersLastActivityDate;maxAnswersLastActivityDate;avgAnswersBodyChar;stdAnswersBodyChar;varAnswersBodyChar;minAnswersBodyChar;maxAnswersBodyChar;sumAnswersBodyChar;answers;countAnswersAccepted;question_comments;avgQuestionCommentScore;stdQuestionCommentScore;varQuestionCommentScore;minQuestionCommentScore;maxQuestionCommentScore;sumQuestionCommentScore;minQuestionCommentCreationDate;maxQuestionCommentCreationDate;avgQuestionCommentBodyChar;stdQuestionCommentBodyChar;varQuestionCommentBodyChar;minQuestionCommentBodyChar;maxQuestionCommentBodyChar;sumQuestionCommentBodyChar;answer_comments;avgAnswerCommentScore;stdAnswerCommentScore;varAnswerCommentScore;minAnswerCommentScore;maxAnswerCommentScore;sumAnswerCommentScore;minAnswerCommentCreationDate;maxAnswerCommentCreationDate;avgAnswerCommentBodyChar;stdAnswerCommentBodyChar;varAnswerCommentBodyChar;minAnswerCommentBodyChar;maxAnswerCommentBodyChar;sumAnswerCommentBodyChar
15862;286;yes;4;4;2.2500;0.82915619758885;0.6875;1;3;9;9.7500;5.584576975922169;31.1875;2;16;39;5344.5000;3233.013648285451;10452377.25;213;9162;21378;7.5000;5.024937810560445;25.25;0;13;30;3.2500;1.299038105676658;1.6875;1;4;13;2015-06-07 13:16:31;2015-06-13 11:11:54;2015-06-07 23:03:11;2016-02-03 14:39:53;63.7500;7.529110173187797;56.68749999999998;53;73;255;180.0000;40.11857425183503;1609.5000000000002;142;247;720;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;3;0.0000;0;0;0;0;0;2015-06-13 05:55:54;2015-06-13 12:25:03;254.3333;144.99731798285865;21024.222222222223;80;435;763;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
19679;286;yes;3;2;1.6667;2.357022603955158;5.5555555555555545;0;5;5;2.3333;0.4714045207910316;0.22222222222222218;2;3;7;88.6667;72.69265590293301;5284.222222222223;23;190;266;0.6667;1.8856180831641267;3.555555555555556;-2;2;2;1.0000;0.816496580927726;0.6666666666666666;0;2;3;2015-11-04 09:05:02;2015-12-17 13:35:56;2015-11-13 00:58:27;2016-03-10 09:16:47;71.6667;23.83741223837483;568.2222222222222;38;90;215;730.0000;142.87290389246894;20412.666666666668;625;932;2190;0.0000;0;0;0;0;0;2.0000;1.1547005383792515;1.3333333333333333;1;4;12;2.0000;1.1547005383792515;1.3333333333333333;1;4;12;2015-10-28 19:49:36;2015-12-18 22:45:52;2015-10-29 11:38:30;2015-12-18 23:23:31;3207.3333;2124.382943089331;4513002.888888889;921;7459;19244;6;2;9;0.1111;0.3142696805273545;0.09876543209876545;0;1;1;2015-11-04 12:58:46;2016-02-02 16:00:55;250.4444;157.56558501223202;24826.913580246914;30;512;2254;11;0.4545;0.8907235428302466;0.793388429752066;0;3;5;2015-10-29 07:20:24;2016-03-13 19:02:10;188.5455;114.59443397268761;13131.88429752066;19;379;2074
1195;285;yes;12;11;1.5000;2.1015867021530816;4.416666666666666;0;7;18;3.0000;2.449489742783178;6;0;9;36;1383.5000;2572.2549931917715;6616495.75;27;8766;16602;1.5000;3.227486121839514;10.416666666666666;-5;9;18;1.0833;0.4930066485916346;0.2430555555555555;0;2;13;2014-08-18 10:25:20;2016-04-26 16:02:02;2014-08-22 07:10:12;2016-04-26 23:36:03;49.5833;22.53685253584054;507.9097222222222;16;87;595;730.9167;1015.4380383471076;1031114.4097222221;134;4037;8771;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;2.0000;0;0;2;2;2;2014-09-01 06:02:19;2014-09-01 06:02:19;2014-09-01 06:02:19;2014-09-01 06:02:19;3777.0000;0;0;3777;3777;3777;1;0;15;0.0000;0;0;0;0;0;2014-08-29 21:10:25;2016-04-04 12:33:18;207.6000;148.82463953705158;22148.773333333334;36;467;3114;3;0.0000;0;0;0;0;0;2014-09-16 11:55:10;2016-04-26 15:42:58;39.6667;12.710450643291745;161.55555555555554;25;56;119
5008;283;yes;11;11;0.0909;0.28747978728803447;0.08264462809917356;0;1;1;3.0909;3.80082635643034;14.446280991735536;0;13;34;445.2727;562.325058195329;316209.4710743802;42;2067;4898;3.0000;3.8376128944009875;14.727272727272727;0;13;33;1.6364;0.642824346533225;0.4132231404958677;1;3;18;2013-11-26 06:32:51;2016-02-12 01:15:58;2013-12-02 23:15:53;2016-04-11 08:06:03;51.0000;18.404544893239624;338.7272727272727;25;79;561;615.5455;231.94527710269924;53798.61157024794;167;1117;6771;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;9;0.0000;0;0;0;0;0;2013-11-30 03:01:19;2016-02-12 04:26:00;206.2222;97.49618542712072;9505.506172839507;75;348;1856;9;0.0000;0;0;0;0;0;2013-12-09 12:15:04;2016-02-12 17:02:33;172.0000;94.12757300600074;8860;25;325;1548
10490;281;yes;10;6;0.5000;1.2041594578792296;1.4500000000000002;0;4;5;3.1000;1.7;2.89;1;7;31;97.6000;48.454514753529416;2347.84;19;200;976;2.6000;2.4576411454889016;6.04;-3;7;26;0.9000;0.8306623862918076;0.6900000000000001;0;3;9;2014-12-08 20:22:06;2016-01-10 21:31:37;2014-12-15 01:11:11;2016-02-06 12:44:32;52.4000;18.99052395275075;360.64;23;86;524;928.2000;916.2991651202133;839604.1599999999;327;3524;9282;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2015-10-15 15:21:43;2015-10-15 15:21:43;2015-10-19 14:35:58;2015-10-19 14:35:58;5030.0000;0;0;5030;5030;5030;1;1;30;0.2333;0.4955356249106169;0.24555555555555564;0;2;7;2014-12-08 20:30:30;2016-01-12 22:22:07;362.7000;191.072263816599;36508.61;32;644;10881;5;0.0000;0;0;0;0;0;2015-03-30 22:11:23;2015-11-20 15:59:01;397.6000;185.1276316490869;34272.240000000005;141;621;1988
11562;281;yes;1;1;1.0000;0;0;1;1;1;36.0000;0;0;36;36;36;2423.0000;0;0;2423;2423;2423;35.0000;0;0;35;35;35;2.0000;0;0;2;2;2;2014-12-15 04:35:33;2014-12-15 04:35:33;2015-12-18 14:34:19;2015-12-18 14:34:19;21.0000;0;0;21;21;21;207.0000;0;0;207;207;207;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;2;2.5000;0.5;0.25;2;3;5;2014-12-15 04:41:33;2014-12-15 04:43:28;113.0000;48;2304;65;161;226;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
148;280;yes;2;2;0.0000;0;0;0;0;0;10.5000;3.5;12.25;7;14;21;2278.0000;1956;3825936;322;4234;4556;10.5000;3.5;12.25;7;14;21;2.5000;0.5;0.25;2;3;5;2012-02-22 01:14:17;2012-04-02 22:01:20;2015-05-27 22:03:59;2016-02-03 20:38:30;48.5000;13.5;182.25;35;62;97;608.5000;226.5;51302.25;382;835;1217;0.0000;0;0;0;0;0;3.5000;2.5;6.25;1;6;7;3.5000;2.5;6.25;1;6;7;2011-12-16 06:29:15;2012-11-09 10:12:41;2011-12-16 06:29:15;2012-11-09 10:12:41;1136.0000;454;206116;682;1590;2272;2;0;4;2.7500;2.7726341266023544;7.6875;0;6;11;2011-12-16 06:12:54;2012-04-03 16:39:39;349.2500;151.48989240210057;22949.187500000004;228;601;1397;4;0.5000;0.5;0.25;0;1;2;2012-04-03 04:13:59;2016-01-11 15:18:23;310.0000;140.59694164525771;19767.5;127;506;1240
498;280;yes;2;2;0.0000;0;0;0;0;0;17.5000;3.5;12.25;14;21;35;3925.0000;1864;3474496;2061;5789;7850;17.5000;3.5;12.25;14;21;35;1.5000;0.5;0.25;1;2;3;2012-02-14 10:23:03;2012-06-04 08:12:46;2016-02-21 15:03:12;2016-04-23 16:53:23;46.0000;10;100;36;56;92;864.5000;403.5;162812.25;461;1268;1729;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;2;2.0000;1;1;1;3;4;2012-02-14 10:46:30;2015-10-29 10:59:37;103.0000;84;7056;19;187;206;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
9700;280;yes;7;6;0.1429;0.3499271061118826;0.12244897959183676;0;1;1;5.0000;3.5456210417116734;12.571428571428571;2;13;35;265.8571;410.2384075393333;168295.5510204081;43;1267;1861;4.8571;3.681171064778608;13.551020408163268;1;13;34;1.0000;0.5345224838248488;0.2857142857142857;0;2;7;2014-10-09 14:20:38;2015-08-10 12:51:21;2014-10-12 17:00:07;2016-04-15 22:13:47;53.8571;10.259888211985986;105.265306122449;37;69;377;678.8571;302.5857274376628;91558.12244897957;239;1071;4752;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;7;0.2857;0.45175395145262565;0.20408163265306123;0;1;2;2015-01-16 20:08:41;2016-01-06 21:25:10;225.5714;185.1137543264042;34267.10204081633;82;656;1579;4;0.0000;0;0;0;0;0;2014-12-22 13:12:26;2015-05-18 18:03:38;281.0000;175.58616118589757;30830.499999999996;120;550;1124
11605;279;yes;17;11;0.2941;0.6655122646461624;0.4429065743944638;0;2;5;2.0000;2.1143765594836976;4.470588235294118;0;8;34;85.3529;71.04426224004182;5047.287197231833;15;268;1451;1.7059;2.135545277726041;4.560553633217992;0;8;29;0.7647;0.6443794794178425;0.41522491349480967;0;2;13;2014-12-17 14:52:11;2016-02-26 22:15:49;2014-12-18 00:35:21;2016-02-26 22:15:49;48.1176;23.74591569324558;563.8685121107267;17;107;818;399.0000;216.7820808744009;46994.47058823529;153;935;6783;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;25;0.0000;0;0;0;0;0;2014-12-27 01:45:15;2016-03-23 22:56:16;185.0800;132.98809570784897;17685.833599999998;15;430;4627;55;0.0545;0.22709083630539625;0.05157024793388428;0;1;3;2014-12-27 01:02:14;2016-02-10 04:35:17;222.3455;147.05301680708936;21624.589752066106;34;610;12229
695;278;yes;3;3;0.6667;0.4714045207910317;0.22222222222222224;0;1;2;11.6667;8.73053390247253;76.22222222222221;5;24;35;7572.0000;6222.794602641699;38723172.666666664;245;15457;22716;11.0000;8.524474568362947;72.66666666666667;4;23;33;2.6667;1.247219128924647;1.5555555555555554;1;4;8;2012-04-26 10:53:54;2012-06-14 14:42:05;2012-05-03 17:18:03;2016-03-22 22:47:25;38.3333;5.9066817155564495;34.888888888888886;30;43;115;298.6667;56.36981067517928;3177.555555555556;231;369;896;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;1;0.0000;0;0;0;0;0;2012-04-26 12:35:48;2012-04-26 12:35:48;153.0000;0;0;153;153;153
8651;278;yes;3;3;0.6667;0.4714045207910317;0.22222222222222224;0;1;2;11.6667;6.18241233033047;38.22222222222223;3;17;35;4506.3333;3310.728654272685;10960924.222222224;72;8025;13519;11.0000;5.715476066494082;32.666666666666664;3;16;33;2.0000;0.816496580927726;0.6666666666666666;1;3;6;2014-08-14 06:01:46;2015-12-19 00:57:15;2014-09-12 03:31:44;2015-12-20 19:11:49;56.6667;21.746008573733455;472.8888888888889;26;74;170;711.6667;473.7033764803549;224394.88888888888;210;1347;2135;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
11546;278;yes;7;7;0.1429;0.3499271061118826;0.12244897959183676;0;1;1;4.7143;2.1189138534559038;4.4897959183673475;0;7;33;303.0000;140.27320281711482;19676.571428571428;101;484;2121;4.5714;1.9897697538834458;3.9591836734693886;0;6;32;1.2857;0.45175395145262565;0.20408163265306123;1;2;9;2014-12-13 18:52:55;2015-01-16 02:39:49;2014-12-13 22:03:40;2016-01-26 04:30:09;80.7143;24.551486924503813;602.7755102040817;39;118;565;518.7143;313.167556377328;98073.91836734694;172;1191;3631;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;3;0.6667;0.4714045207910317;0.22222222222222224;0;1;2;2014-12-18 19:34:26;2015-01-10 16:12:42;137.0000;82.42976808572658;6794.666666666667;53;249;411;4;1.0000;0.7071067811865476;0.5;0;2;4;2014-12-20 23:14:34;2015-01-16 02:32:14;159.5000;93.66029041167874;8772.25;54;298;638
19484;278;yes;4;4;0.2500;0.4330127018922193;0.1875;0;1;1;4.5000;3.9051248379533274;15.250000000000002;1;11;18;252.2500;239.49569411578156;57358.1875;18;648;1009;4.2500;3.9607448794387152;15.687500000000002;1;11;17;2.0000;1.2247448713915892;1.5000000000000002;1;4;8;2015-10-18 18:23:44;2016-01-09 00:44:58;2015-10-18 20:08:55;2016-01-18 00:42:51;52.5000;19.397164741270824;376.25;31;84;210;261.5000;113.43390145807382;12867.250000000002;90;409;1046;0.0000;0;0;0;0;0;3.5000;0.5;0.25;3;4;7;3.5000;0.5;0.25;3;4;7;2015-11-03 16:25:15;2015-11-05 01:33:06;2015-11-03 17:41:29;2015-11-06 21:32:53;1130.0000;165;27225;965;1295;2260;2;1;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;2;0.0000;0;0;0;0;0;2015-10-20 01:25:50;2015-11-03 13:15:38;132.0000;34;1156;98;166;264
245;277;yes;3;3;0.0000;0;0;0;0;0;11.3333;4.784233364802441;22.888888888888886;7;18;34;5451.3333;6626.479222701064;43910226.888888896;617;14821;16354;11.3333;4.784233364802441;22.888888888888886;7;18;34;1.6667;0.9428090415820634;0.888888888888889;1;3;5;2011-12-25 10:07:42;2012-02-19 13:03:56;2012-02-17 08:27:54;2015-03-15 16:12:13;43.6667;20.23747898221405;409.5555555555555;26;72;131;292.6667;83.98941732279265;7054.222222222223;218;410;878;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;3;0.0000;0;0;0;0;0;2012-02-16 05:39:45;2012-02-16 12:53:08;200.0000;25.495097567963924;650;165;225;600;6;0.0000;0;0;0;0;0;2011-12-25 11:12:15;2012-11-14 06:28:47;179.0000;96.8039255402383;9371;69;342;1074
941;277;yes;7;5;0.2857;0.6998542122237652;0.48979591836734704;0;2;2;4.8571;3.136356914300021;9.836734693877549;0;8;34;1780.1429;3195.431534844324;10210782.69387755;9;9554;12461;4.5714;3.1102201510110348;9.673469387755103;0;8;32;0.8571;0.6388765649999399;0.40816326530612246;0;2;6;2012-05-31 01:17:34;2016-01-23 17:33:36;2012-06-10 02:17:38;2016-01-23 17:41:49;63.1429;14.534968390830747;211.26530612244892;45;85;442;879.2857;869.9973258227726;756895.3469387755;246;2894;6155;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;5;0.4000;0.4898979485566356;0.24;0;1;2;2012-05-31 15:22:19;2012-06-13 06:28:21;215.0000;90.42787180952563;8177.2;89;341;1075;10;0.3000;0.45825756949558405;0.21000000000000002;0;1;3;2012-05-31 15:19:13;2013-04-25 19:12:59;257.8000;191.30175116814797;36596.36;37;592;2578
117;276;yes;3;3;0.0000;0;0;0;0;0;5.3333;2.494438257849294;6.222222222222222;2;8;16;1396.6667;1845.1358275807834;3404526.222222222;74;4006;4190;5.3333;2.494438257849294;6.222222222222222;2;8;16;1.3333;0.4714045207910317;0.22222222222222224;1;2;4;2012-08-14 13:15:56;2012-09-26 03:16:43;2012-08-17 11:32:13;2012-10-05 07:34:01;59.0000;19.949937343260004;398;42;87;177;853.3333;230.9030580616511;53316.222222222226;629;1171;2560;0.0000;0;0;0;0;0;4.5000;0.5;0.25;4;5;9;4.5000;0.5;0.25;4;5;9;2011-12-21 06:53:32;2012-01-03 15:51:22;2011-12-21 11:28:18;2012-01-05 16:43:23;996.0000;637;405769;359;1633;1992;2;0;4;0.5000;0.5;0.25;0;1;2;2012-01-05 05:59:51;2012-08-15 12:11:11;82.2500;58.35826848013913;3405.6875;29;175;329;7;0.7143;1.1605769149479943;1.346938775510204;0;3;5;2012-01-04 06:58:17;2012-09-26 10:48:52;241.8571;205.32025755698172;42156.4081632653;26;601;1693
1838;276;yes;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;16.0000;0;0;16;16;16;16.0000;0;0;16;16;16;2012-12-27 18:06:06;2012-12-27 18:06:06;2012-12-27 18:11:32;2012-12-27 18:11:32;2699.0000;0;0;2699;2699;2699;1;1;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5466;276;yes;11;11;0.0000;0;0;0;0;0;2.6364;1.8719327529067273;3.504132231404959;1;7;29;998.6364;1438.3660093521066;2068896.7768595042;97;5328;10985;2.6364;1.8719327529067273;3.504132231404959;1;7;29;1.3636;0.48104569292083466;0.23140495867768596;1;2;15;2014-02-26 21:11:56;2014-04-16 23:05:18;2014-02-26 21:45:45;2016-03-22 22:46:20;59.0909;23.492569600754212;551.9008264462809;27;102;650;554.5455;222.37125535152148;49448.97520661157;169;1078;6100;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;0.0000;0;0;0;0;0;2014-01-19 15:12:15;2014-01-19 15:12:15;2014-01-19 15:12:15;2014-01-19 15:12:15;200.0000;0;0;200;200;200;1;0;5;0.0000;0;0;0;0;0;2014-03-09 22:07:46;2014-04-16 23:07:55;106.8000;36.75540776538876;1350.9600000000003;51;164;534;5;0.0000;0;0;0;0;0;2014-03-10 14:27:42;2014-03-10 15:32:41;186.4000;90.24987534617429;8145.039999999999;114;361;932
6313;276;yes;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.1111;0.31426968052735443;0.09876543209876543;0;1;1;1.4444;1.4229164972072998;2.0246913580246915;0;5;13;1.3333;1.1547005383792515;1.3333333333333333;0;4;12;2014-04-12 02:33:17;2016-03-02 16:14:37;2014-04-12 02:47:49;2016-03-02 18:49:37;618.5556;243.9986844732802;59535.35802469135;298;1104;5567;9;3;5;0.4000;0.4898979485566356;0.24;0;1;2;2014-11-17 03:45:05;2016-04-20 11:49:31;254.8000;134.31812982617052;18041.359999999997;122;499;1274;8;0.6250;1.3169567191065923;1.734375;0;4;5;2014-11-17 03:09:08;2016-03-03 11:53:49;160.5000;86.31338250816034;7449.999999999999;15;266;1284
16882;276;yes;5;5;0.6000;1.2;1.44;0;3;3;7.2000;7.4404300950953095;55.36;1;21;36;1160.4000;2105.8546578527207;4434623.839999999;47;5371;5802;6.6000;6.343500610861482;40.239999999999995;1;18;33;1.8000;1.16619037896906;1.3599999999999999;1;4;9;2015-07-21 11:57:03;2015-08-10 14:56:50;2015-07-22 03:50:46;2016-03-22 22:47:16;57.2000;39.635337768208814;1570.96;22;134;286;988.4000;506.84814293829663;256895.03999999998;557;1931;4942;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;4;0.0000;0;0;0;0;0;2015-07-21 12:31:21;2015-08-10 16:35:55;297.2500;180.2184438396914;32478.6875;102;554;1189;4;0.5000;0.5;0.25;0;1;2;2015-07-26 16:41:43;2015-08-10 16:25:04;466.7500;121.16595025005994;14681.1875;267;577;1867
423;275;yes;1;1;1.0000;0;0;1;1;1;35.0000;0;0;35;35;35;2089.0000;0;0;2089;2089;2089;34.0000;0;0;34;34;34;1.0000;0;0;1;1;1;2012-05-09 18:58:36;2012-05-09 18:58:36;2012-05-10 08:24:00;2012-05-10 08:24:00;68.0000;0;0;68;68;68;911.0000;0;0;911;911;911;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
1070;275;yes;1;1;0.0000;0;0;0;0;0;34.0000;0;0;34;34;34;2710.0000;0;0;2710;2710;2710;34.0000;0;0;34;34;34;6.0000;0;0;6;6;6;2013-07-24 23:44:03;2013-07-24 23:44:03;2016-03-11 19:50:24;2016-03-11 19:50:24;98.0000;0;0;98;98;98;1904.0000;0;0;1904;1904;1904;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;5;0.0000;0;0;0;0;0;2013-07-25 00:10:30;2016-03-11 21:29:44;123.0000;119.09492012676276;14183.6;16;341;615;9;0.4444;0.4969039949999533;0.2469135802469136;0;1;4;2013-07-26 00:20:51;2016-03-13 20:29:33;214.6667;89.03307749869646;7926.888888888889;120;378;1932
14852;275;yes;8;7;0.2500;0.4330127018922193;0.1875;0;1;2;2.5000;2.6457513110645907;7.000000000000001;0;9;20;59.5000;31.937438845342623;1019.9999999999999;22;130;476;2.2500;2.680951323690902;7.1875;0;9;18;1.5000;1.118033988749895;1.25;0;4;12;2015-04-03 11:43:45;2016-04-30 08:23:21;2015-04-23 20:53:19;2016-04-30 19:19:45;40.7500;13.953046262375826;194.68750000000003;25;63;326;832.5000;495.7829666295525;245800.74999999997;150;1873;6660;0.5000;0.5;0.25;0;1;1;1.5000;0.5;0.25;1;2;3;1.0000;1;1;0;2;2;2016-05-01 06:52:44;2016-05-01 22:00:55;2016-05-01 06:52:44;2016-05-01 22:05:58;365.0000;51;2601;314;416;730;2;0;15;0.1333;0.339934634239519;0.11555555555555555;0;1;2;2015-04-03 13:28:02;2016-05-02 13:55:57;119.8667;91.41689607993091;8357.048888888887;16;352;1798;10;0.5000;0.6708203932499369;0.45;0;2;5;2015-04-03 13:34:07;2016-05-02 11:18:42;87.3000;39.428542960652244;1554.61;30;161;873
6340;274;yes;4;4;0.5000;0.5;0.25;0;1;2;8.7500;8.842369591913696;78.1875;3;24;35;842.7500;818.233577592609;669506.1875;159;2231;3371;8.2500;9.175374651751284;84.1875;2;24;33;3.5000;0.8660254037844386;0.75;3;5;14;2014-04-14 17:12:27;2014-07-20 02:54:03;2014-07-18 17:00:14;2016-02-04 23:25:53;53.2500;16.452583383772897;270.6875;33;74;213;869.5000;528.9359602069045;279773.25;384;1719;3478;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;3;0.0000;0;0;0;0;0;2014-07-18 13:32:20;2014-07-20 03:34:23;194.3333;93.61742477884243;8764.22222222222;62;264;583;5;0.4000;0.4898979485566356;0.24;0;1;2;2014-04-15 04:23:12;2014-07-18 14:25:02;316.6000;154.51679520362828;23875.44;69;517;1583
11607;274;yes;2;2;0.0000;0;0;0;0;0;16.5000;0.5;0.25;16;17;33;451.0000;289;83521;162;740;902;16.5000;0.5;0.25;16;17;33;1.5000;0.5;0.25;1;2;3;2014-12-21 07:50:51;2015-11-28 18:41:58;2015-12-02 21:53:54;2015-12-11 09:27:37;46.5000;10.5;110.25;36;57;93;1389.0000;581;337561;808;1970;2778;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;7;0.2857;0.6998542122237652;0.489795918367347;0;2;2;2014-12-21 12:43:28;2015-06-14 16:18:28;200.8571;80.45838067229643;6473.551020408164;105;351;1406;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
164;273;yes;1;1;0.0000;0;0;0;0;0;34.0000;0;0;34;34;34;6952.0000;0;0;6952;6952;6952;34.0000;0;0;34;34;34;4.0000;0;0;4;4;4;2011-12-19 13:11:53;2011-12-19 13:11:53;2015-04-15 01:25:25;2015-04-15 01:25:25;27.0000;0;0;27;27;27;231.0000;0;0;231;231;231;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
